,path,label
88,./images/170452.png,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
89,./images/73213.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
90,./images/1117563.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
91,./images/2354215.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
92,./images/3520318.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
93,./images/91504.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
94,./images/102719.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
95,./images/1372746.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
96,./images/3717532.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
97,./images/930083.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
98,./images/105885.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
99,./images/114279.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
100,./images/41650.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
101,./images/54331.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
102,./images/790706.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
103,./images/1234719.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
104,./images/217355.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
105,./images/59837.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
106,./images/80487.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
107,./images/1656190.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
108,./images/117331.png,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
109,./images/89841.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
110,./images/134273.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
111,./images/473506.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
112,./images/58997.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
113,./images/1091744.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
114,./images/91480.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
115,./images/97498.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
116,./images/2917506.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
117,./images/3538766.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
118,./images/196158.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
119,./images/2610862.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
120,./images/4046784.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
121,./images/385690.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
122,./images/388419.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
123,./images/310281.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
124,./images/2125501.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
125,./images/1727596.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
126,./images/107254.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
127,./images/109348.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
128,./images/1638979.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
129,./images/70328.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
130,./images/307385.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
131,./images/2442488.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
132,./images/1617661.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
133,./images/101479.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
134,./images/1502404.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
135,./images/421729.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
136,./images/94594.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
137,./images/1179025.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
138,./images/97314.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
139,./images/124819.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
140,./images/29594.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
141,./images/294431.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
142,./images/1247658.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
143,./images/76123.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
144,./images/369226.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
145,./images/119314.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
146,./images/1623772.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
147,./images/2187444.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
148,./images/1014809.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
149,./images/37514.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
150,./images/102728.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
151,./images/78239.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
152,./images/1563712.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
153,./images/1311082.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
154,./images/3240784.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
155,./images/3387542.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
156,./images/101898.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
157,./images/804461.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
158,./images/458480.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
159,./images/203632.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
160,./images/1885171.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
161,./images/243862.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
162,./images/2043757.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
163,./images/1213832.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
164,./images/4221762.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
165,./images/241303.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
166,./images/61094.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
167,./images/120788.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
168,./images/101748.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
169,./images/2113792.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
170,./images/304267.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
171,./images/1413493.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
172,./images/4685096.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
173,./images/187393.png,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
174,./images/94910.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
175,./images/374212.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
176,./images/2630916.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
177,./images/100632.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
178,./images/238948.png,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
179,./images/77742.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
180,./images/1778338.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
181,./images/3970482.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
182,./images/86393.png,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
183,./images/343112.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
184,./images/469111.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
185,./images/110217.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
186,./images/1000764.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
187,./images/264508.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
188,./images/288203.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
189,./images/82694.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
190,./images/22827.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
191,./images/119346.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
192,./images/119303.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
193,./images/108471.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
194,./images/4370922.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
195,./images/64006.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
196,./images/126651.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
197,./images/119879.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
198,./images/302397.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
199,./images/119892.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
200,./images/120772.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
201,./images/96294.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
202,./images/1787797.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
203,./images/127722.png,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
204,./images/301470.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
205,./images/2194826.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
206,./images/415908.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
207,./images/1267297.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
208,./images/3957986.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
209,./images/108207.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
210,./images/1186367.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
211,./images/291502.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
212,./images/16332.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
213,./images/202402.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
214,./images/929742.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
215,./images/40723.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
216,./images/113442.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
217,./images/2924472.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
218,./images/59183.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
219,./images/143874.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
220,./images/490527.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
221,./images/2994948.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
222,./images/87222.png,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
223,./images/90179.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
224,./images/81070.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
225,./images/46912.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
226,./images/109374.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
227,./images/2545088.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
228,./images/117603.png,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
229,./images/5239180.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
230,./images/442933.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
231,./images/443524.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
232,./images/116365.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
233,./images/3702652.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
234,./images/23038.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
235,./images/363988.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
236,./images/70258.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
237,./images/184254.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
238,./images/197719.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
239,./images/138590.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
240,./images/81590.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
241,./images/108283.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
242,./images/114303.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
243,./images/1638364.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
244,./images/318081.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
245,./images/84351.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
246,./images/51369.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
247,./images/1067773.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
248,./images/116502.png,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
249,./images/332639.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
250,./images/1510934.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
251,./images/80354.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
252,./images/2229377.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
253,./images/131325.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
254,./images/82951.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
255,./images/1910608.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
256,./images/436845.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
257,./images/3072482.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
258,./images/3065204.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
259,./images/98442.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
260,./images/216417.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
261,./images/112646.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
262,./images/847520.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
263,./images/493424.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
264,./images/834001.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
265,./images/2239400.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
266,./images/1152822.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
267,./images/186253.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
268,./images/109676.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
269,./images/1986994.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
270,./images/133122.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
271,./images/59017.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
272,./images/485777.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
273,./images/3717510.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
274,./images/280605.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
275,./images/97240.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
276,./images/1663970.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
277,./images/54195.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
278,./images/93857.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
279,./images/150338.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
280,./images/301727.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
281,./images/70903.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
282,./images/251777.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
283,./images/82377.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
284,./images/107415.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
285,./images/176426.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
286,./images/116714.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
287,./images/77735.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
288,./images/1533114.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
289,./images/51525.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
290,./images/97322.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
291,./images/2234419.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
292,./images/275230.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
293,./images/2061712.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
294,./images/43503.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
295,./images/2109127.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
296,./images/1781922.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
297,./images/251127.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
298,./images/3677412.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
299,./images/110604.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
300,./images/3057836.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
301,./images/2446600.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
302,./images/289845.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
303,./images/92831.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
304,./images/70003.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
305,./images/208185.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
306,./images/101244.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
307,./images/98966.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
308,./images/247586.png,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
309,./images/186894.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
310,./images/93148.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
311,./images/1568334.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
312,./images/55230.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
313,./images/89222.png,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
314,./images/1025163.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
315,./images/79550.png,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
316,./images/1613763.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
317,./images/2070853.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
318,./images/1709652.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
319,./images/2118775.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
320,./images/51150.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
321,./images/3341718.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
322,./images/1361809.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
