,path,label
23,./images/1487120.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
24,./images/104558.png,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
25,./images/95631.png,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
26,./images/95327.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
27,./images/361467.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
28,./images/118972.png,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
29,./images/1113829.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
30,./images/82089.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
31,./images/84522.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
32,./images/92561.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
33,./images/3233704.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
34,./images/1241330.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
35,./images/100079.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
36,./images/1071875.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
37,./images/2421498.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
38,./images/113947.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
39,./images/114296.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
40,./images/95709.png,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
41,./images/101692.png,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
42,./images/80594.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
43,./images/116604.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
44,./images/57058.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
45,./images/2073128.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
46,./images/75989.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
47,./images/295721.png,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
48,./images/1385869.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
49,./images/93596.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
50,./images/53054.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
51,./images/119978.png,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
52,./images/172669.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
53,./images/112288.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
54,./images/70544.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
55,./images/1485763.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
56,./images/101530.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
57,./images/120769.png,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
58,./images/343135.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
59,./images/1219822.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
60,./images/1308729.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
61,./images/59742.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
62,./images/90886.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
63,./images/950500.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
64,./images/120619.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
65,./images/1713476.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
66,./images/89370.png,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
67,./images/31612.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
68,./images/1326260.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
69,./images/53472.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
70,./images/1464540.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
71,./images/143746.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
72,./images/114194.png,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
73,./images/114435.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
74,./images/175739.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
75,./images/2512170.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
76,./images/252866.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
77,./images/97263.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
78,./images/82206.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
79,./images/1180333.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
80,./images/3430702.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
81,./images/114671.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
82,./images/48545.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
83,./images/119465.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
84,./images/299658.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
85,./images/25746.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
86,./images/1830495.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
87,./images/246266.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
88,./images/4254838.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
89,./images/76257.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
90,./images/1046894.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
91,./images/61791.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
92,./images/1202028.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
93,./images/94897.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
94,./images/120773.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
95,./images/370244.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
96,./images/810746.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
97,./images/266452.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
98,./images/64285.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
99,./images/82869.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
100,./images/77241.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
101,./images/106834.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
102,./images/3529920.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
103,./images/89892.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
104,./images/1453253.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
105,./images/117477.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
106,./images/183659.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
107,./images/4323536.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
108,./images/97942.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
109,./images/243508.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
110,./images/1298564.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
111,./images/265298.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
112,./images/1931388.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
113,./images/265086.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
114,./images/2731398.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
115,./images/1374989.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
116,./images/61801.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
117,./images/146516.png,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
118,./images/77234.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
119,./images/1294182.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
120,./images/94884.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
121,./images/113820.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
122,./images/32828.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
123,./images/84488.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
124,./images/113855.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
125,./images/120661.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
126,./images/963194.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
127,./images/103116.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
128,./images/790724.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
129,./images/304081.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
130,./images/2072962.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
131,./images/69754.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
132,./images/2558318.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
133,./images/1550481.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
134,./images/376058.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
135,./images/2062661.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
136,./images/145394.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
137,./images/98097.png,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
138,./images/428251.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
139,./images/1809274.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
140,./images/92646.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
141,./images/146496.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
142,./images/120414.png,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
143,./images/234940.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
144,./images/188996.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
145,./images/106500.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
146,./images/213203.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
147,./images/1737747.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
148,./images/455581.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
149,./images/3204392.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
150,./images/3661298.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
151,./images/1340765.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
152,./images/1100051.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
153,./images/1168662.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
154,./images/422037.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
155,./images/69895.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
156,./images/67893.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
157,./images/1297298.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
158,./images/3333870.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
159,./images/499238.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
160,./images/1452599.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
161,./images/85474.png,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0]"
162,./images/120723.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
163,./images/1280011.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
164,./images/107228.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
165,./images/1563778.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
166,./images/195630.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
167,./images/110729.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
168,./images/253556.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
169,./images/98503.png,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0]"
170,./images/107554.png,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
171,./images/1264111.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
172,./images/220331.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
173,./images/120735.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
174,./images/92048.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
175,./images/86425.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
176,./images/4708348.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
177,./images/115856.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
178,./images/67324.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
179,./images/1864461.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
180,./images/58456.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
181,./images/55630.png,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
182,./images/91042.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
183,./images/210584.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
184,./images/114069.png,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
185,./images/2193698.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
186,./images/120454.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
187,./images/2010939.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
188,./images/72913.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
189,./images/41162.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
190,./images/120018.png,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0]"
191,./images/82159.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
192,./images/109254.png,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
193,./images/93075.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
194,./images/1515195.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
195,./images/118583.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
196,./images/2690160.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
197,./images/76518.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
198,./images/140788.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
199,./images/56600.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
200,./images/43899.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
201,./images/57523.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
202,./images/90710.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
203,./images/71222.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
204,./images/4935446.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
205,./images/50894.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
206,./images/342150.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
207,./images/1127884.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
208,./images/80486.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
209,./images/341266.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
210,./images/75148.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
211,./images/3219604.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
212,./images/231956.png,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
213,./images/186589.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
214,./images/104516.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
215,./images/393635.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
216,./images/150290.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
217,./images/55024.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
218,./images/3241196.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
219,./images/92750.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
220,./images/2924442.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
221,./images/311110.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
222,./images/86494.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
223,./images/94291.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
224,./images/385073.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
225,./images/112442.png,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
226,./images/287934.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
227,./images/117737.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
228,./images/84173.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
229,./images/261296.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
230,./images/760306.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
231,./images/1712170.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
232,./images/1219671.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
233,./images/125971.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
234,./images/2066128.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
235,./images/4911996.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
236,./images/99800.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
237,./images/108148.png,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
238,./images/1348997.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
239,./images/302309.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
240,./images/68596.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
241,./images/45546.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
242,./images/114322.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
243,./images/116442.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
244,./images/1438534.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
245,./images/4477936.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
246,./images/1496025.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
247,./images/1683921.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
248,./images/1054115.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
249,./images/1678051.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
250,./images/1227929.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
251,./images/151568.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
252,./images/44078.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
253,./images/3733622.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
254,./images/110997.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
255,./images/1528792.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
256,./images/1107816.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
257,./images/39335.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
258,./images/66380.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
259,./images/203166.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
260,./images/4406298.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
261,./images/2372222.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
262,./images/3549508.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
263,./images/346091.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
264,./images/94625.png,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
265,./images/2102496.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
266,./images/99615.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
267,./images/254683.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
268,./images/1386925.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
269,./images/75940.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
270,./images/262432.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
271,./images/285487.png,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
272,./images/1433813.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
273,./images/321353.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
274,./images/72976.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
275,./images/84555.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
276,./images/218121.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
277,./images/188128.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
278,./images/457414.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
279,./images/1821374.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
280,./images/163591.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
281,./images/119147.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
282,./images/91159.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
283,./images/280380.png,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
284,./images/50948.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
285,./images/1059836.png,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
286,./images/1392170.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
287,./images/364484.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
288,./images/118571.png,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
289,./images/3765892.png,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
290,./images/17739.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
291,./images/1468843.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
292,./images/481603.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
293,./images/94862.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
294,./images/6071534.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
295,./images/2028578.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
296,./images/101635.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
297,./images/455949.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
298,./images/1825163.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
299,./images/82136.png,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
300,./images/1540880.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
301,./images/244196.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
302,./images/1268224.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
303,./images/91188.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
304,./images/52182.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
305,./images/83105.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
306,./images/268978.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
307,./images/280760.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
308,./images/368147.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
309,./images/174336.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
310,./images/1562450.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
311,./images/97770.png,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
312,./images/3322940.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
313,./images/108026.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
314,./images/94663.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
315,./images/3923388.png,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
316,./images/109842.png,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
317,./images/119019.png,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
318,./images/93176.png,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
319,./images/3868452.png,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
320,./images/92710.png,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
321,./images/159373.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
322,./images/120659.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
