imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
32254,http://www.imdb.com/title/tt32254,The Biscuit Eater (1940),7.2,Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTcyZWZjNjktZjVkYy00MWQ1LWE3M2EtY2ZhNjgwMzIxMjhmXkEyXkFqcGdeQXVyNjYwODc3ODk@._V1_UX182_CR0,0,182,268_AL_.jpg"
50299,http://www.imdb.com/title/tt50299,The Deerslayer (1957),5.4,Adventure|War|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMDk4MTExOF5BMl5BanBnXkFtZTcwMDcwMTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
36697,http://www.imdb.com/title/tt36697,Captain America (1944),6,Action|Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjY4MjQ2MGMtYzNlMC00MGYwLWJlZjUtNjMxZWNhNDA5Y2UwXkEyXkFqcGdeQXVyNTc4Njg5MjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
80966,http://www.imdb.com/title/tt80966,Joni (1979),6.8,Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5NjE4NjQxNl5BMl5BanBnXkFtZTcwMzQwMDUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
339210,http://www.imdb.com/title/tt339210,It's a Bird... It's a Plane... It's Superman! (1975),3.8,Comedy|Fantasy|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjVlZDNhOWQtZjZkMS00YTQ5LWE0NDYtN2Q5NjQwNjI0Y2E1XkEyXkFqcGdeQXVyMTIzMTU1NTM@._V1_UY268_CR110,0,182,268_AL_.jpg"
158466,http://www.imdb.com/title/tt158466,Anne of Green Gables: The Continuing Story,6.9,Drama|Family|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2NzMxOTU2OV5BMl5BanBnXkFtZTcwMjU5ODA4Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
91846,http://www.imdb.com/title/tt91846,Return to Mayberry (1986),6.9,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDk3NWJjNDktYWIxZi00MTQ5LTk1NzktMTVkMGEwN2ZmYmZhXkEyXkFqcGdeQXVyMjI1ODU1NTI@._V1_UY268_CR110,0,182,268_AL_.jpg"
162898,http://www.imdb.com/title/tt162898,CHiPs '99 (1998),5.4,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NzM1NjAwMF5BMl5BanBnXkFtZTcwMTUwNDMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
185895,http://www.imdb.com/title/tt185895,Au Pair (1999),6,Comedy|Family|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzhjOWNjOTktNGFhNi00NTJlLThmOTItMDg5ZWFhMmM3Yzg2XkEyXkFqcGdeQXVyMjgzMDQzNDc@._V1_UY268_CR2,0,182,268_AL_.jpg"
341595,http://www.imdb.com/title/tt341595,Sting of the Black Scorpion (2002),6.6,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzOTc0MDgxNl5BMl5BanBnXkFtZTcwNjIwOTkyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
112519,http://www.imdb.com/title/tt112519,Black Scorpion (1995),4.8,Action|Crime|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1MzgzMjY2M15BMl5BanBnXkFtZTcwMTk5NDMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
115696,http://www.imdb.com/title/tt115696,Black Scorpion II: Aftershock (1996),3.2,Action|Crime|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjAyZmRmYWMtMmVjZS00ZmIzLTg3NzktNWI1M2RkZjA4NTgzXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR3,0,182,268_AL_.jpg"
85616,http://www.imdb.com/title/tt85616,Grace Kelly (1983),6.1,Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NzY0NDg2Nl5BMl5BanBnXkFtZTcwODQwNDIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
163887,http://www.imdb.com/title/tt163887,The Audrey Hepburn Story (2000),5.9,Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMTUxMzA4OF5BMl5BanBnXkFtZTcwOTIzMTEyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
119025,http://www.imdb.com/title/tt119025,The Dukes of Hazzard: Reunion! (1997),6.2,Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxNjUxMTMzN15BMl5BanBnXkFtZTcwOTI4NTU2MQ@@._V1_UY268_CR19,0,182,268_AL_.jpg"
323810,http://www.imdb.com/title/tt323810,Right on Track (2003),6.6,Biography|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQyNTcwMjgwMV5BMl5BanBnXkFtZTgwMDU3NDM0NzE@._V1_UY268_CR9,0,182,268_AL_.jpg"
110094,http://www.imdb.com/title/tt110094,I Spy Returns (1994),5.2,Adventure|Comedy|Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwOTU5Nzg5NF5BMl5BanBnXkFtZTcwNjk4MzMyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
271732,http://www.imdb.com/title/tt271732,The Pretender 2001 (2001),7.7,Action|Crime|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5ODUxMDA4OF5BMl5BanBnXkFtZTcwMTkxNDg0MQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
294564,http://www.imdb.com/title/tt294564,The Facts of Life Reunion,4.7,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTkzZWE1MDEtNzA1MS00NjY3LTgxMGQtZWQxNDdjMzc5YWQ2XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY268_CR104,0,182,268_AL_.jpg"
82502,http://www.imdb.com/title/tt82502,The Harlem Globetrotters on Gilligan's Island (1981),4,Adventure|Comedy|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzZkMmY4OGQtMjJhNy00MDJmLWIxMjctOThhZTdhYTY5NjBjXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR4,0,182,268_AL_.jpg"
274735,http://www.imdb.com/title/tt274735,The Pretender: Island of the Haunted (2001),7.5,Action|Crime|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5ODUxMDA4OF5BMl5BanBnXkFtZTcwMTkxNDg0MQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
78155,http://www.imdb.com/title/tt78155,Rescue from Gilligan's Island (1978),5.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMTYzNjY2M15BMl5BanBnXkFtZTcwODQ0OTUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
106689,http://www.imdb.com/title/tt106689,Detonator (1993),5.3,Action|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BODA2MzI2MDg0NF5BMl5BanBnXkFtZTcwNjQwMzcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
91721,http://www.imdb.com/title/tt91721,The Parent Trap II (1986),6.3,Family|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MzY1MzY0MV5BMl5BanBnXkFtZTcwOTQxNTAzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
296185,http://www.imdb.com/title/tt296185,A Season on the Brink (2002),5.2,Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NTk3MjM2MV5BMl5BanBnXkFtZTcwNTU4OTkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1329665,http://www.imdb.com/title/tt1329665,"Something, Something, Something, Dark Side",7.7,Animation|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MDMzMTQ2MV5BMl5BanBnXkFtZTcwNjgwOTU0Mw@@._V1_UY268_CR2,0,182,268_AL_.jpg"
137937,http://www.imdb.com/title/tt137937,Mary and Rhoda (2000),5.2,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGQ4OGRkN2UtMmJmYi00NTZjLTk1ZTEtNTZlMzk5M2IzNTIxXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR4,0,182,268_AL_.jpg"
196751,http://www.imdb.com/title/tt196751,Michael Jordan: An American Hero (1999),4.4,Biography|Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNjM5OTUzMV5BMl5BanBnXkFtZTcwODMzNTIyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
212885,http://www.imdb.com/title/tt212885,"Come On, Get Happy: The Partridge Family Story (1999)",5.8,Comedy|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjRkNWY0YTMtMTZlMy00YzA5LWI3YjUtYWRhMjU5OGRiZjIxXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR43,0,182,268_AL_.jpg"
241357,http://www.imdb.com/title/tt241357,Daydream Believers: The Monkees' Story (2000),6,Biography|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWUyYjcxMmMtNTFjYy00MGMxLWI1N2ItNGZjNGEyYjNiYjI1XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR7,0,182,268_AL_.jpg"
262711,http://www.imdb.com/title/tt262711,Puff the Magic Dragon (1978),7.6,Animation|Short|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MDMwOTA2NV5BMl5BanBnXkFtZTcwODczMTkzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
46192,http://www.imdb.com/title/tt46192,Planet Outlaws (1953),3.8,Action|Family|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BODkzODQ2MzE5NV5BMl5BanBnXkFtZTgwODc1OTM1MjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
29542,http://www.imdb.com/title/tt29542,The Shadow Strikes (1937),4.9,Crime|Film-Noir|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzNTEwMTIxNF5BMl5BanBnXkFtZTcwNjE4NDgyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
49933,http://www.imdb.com/title/tt49933,Walk the Proud Land (1956),6.7,Biography|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMzc1Njg3OV5BMl5BanBnXkFtZTcwMzgxMzAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
43989,http://www.imdb.com/title/tt43989,Sailor Beware (1952),6.5,Comedy|Musical|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWY4YTY5ZjAtOWYyMS00ZjRjLWFjNGEtZDkxNjA1YjM0Y2JmXkEyXkFqcGdeQXVyMjU4NzU2OTA@._V1_UX182_CR0,0,182,268_AL_.jpg"
58241,http://www.imdb.com/title/tt58241,Island of the Blue Dolphins (1964),6.1,Biography|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmU3NTlmNTYtZTY4ZC00NGFlLThhOGQtNzM2ZjIxZjg4ZGY2L2ltYWdlXkEyXkFqcGdeQXVyMDM0NzcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
68276,http://www.imdb.com/title/tt68276,The Biscuit Eater (1972),5.9,Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjgzZGE5YmEtYmM2YS00MzJhLTk1Y2ItZjI4YjVlM2Q5NjY0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104233,http://www.imdb.com/title/tt104233,Fatal Bond (1991),4.6,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjUxMzE2NjE5MF5BMl5BanBnXkFtZTcwMDI1OTcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
470994,http://www.imdb.com/title/tt470994,Dan Aykroyd Unplugged on UFOs (2005),5.9,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTQyODg4Nzg5NV5BMl5BanBnXkFtZTcwMTUyODIzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
200930,http://www.imdb.com/title/tt200930,Operation Dalmatian: The Big Adventure (1997),6.2,Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzk1ODQ1MjIyN15BMl5BanBnXkFtZTcwNDk0MTUzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
817910,http://www.imdb.com/title/tt817910,Hellboy Animated: Blood and Iron (2007),6.8,Animation|Action|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTYwOGVhYzItYWIxZS00ZmYwLWJkMjQtNGIyOTI3OTE5MGE5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1150938,http://www.imdb.com/title/tt1150938,Divina confusi�_n (2008),4.7,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NzI1MjI3OV5BMl5BanBnXkFtZTcwMTMwNjI0Mg@@._V1_UY268_CR3,0,182,268_AL_.jpg"
31709,http://www.imdb.com/title/tt31709,Nancy Drew... Reporter (1939),6.7,Comedy|Crime|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMjg3Mjg0Nl5BMl5BanBnXkFtZTcwNzgwMzQyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
64155,http://www.imdb.com/title/tt64155,Charro! (1969),5.7,Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0N2FhNWItOWYxMS00ZTJjLWEwZDQtYjU2Mjk2YzUzMTBlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
805190,http://www.imdb.com/title/tt805190,Hidden Secrets (2006),5.6,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1ODEwNjI0NF5BMl5BanBnXkFtZTcwODAyMTM0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
197467,http://www.imdb.com/title/tt197467,The First Snow of Winter (1998),7.3,Family|Animation|Short,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1MDI2MTA5OV5BMl5BanBnXkFtZTcwODQzMTcyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
3567288,http://www.imdb.com/title/tt3567288,The Visit (2015),6.2,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3OTM2OTc5MV5BMl5BanBnXkFtZTgwMjMxNDM0NTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
1741273,http://www.imdb.com/title/tt1741273,Secret in Their Eyes (2015),6.2,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0ODU1NDE0Ml5BMl5BanBnXkFtZTgwNzc4Njc3NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
471945,http://www.imdb.com/title/tt471945,Tie shan gong zhu (1941),6.5,Animation|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MzgzMzQyNF5BMl5BanBnXkFtZTcwNTc1MDE0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
2752772,http://www.imdb.com/title/tt2752772,Sinister 2 (2015),5.3,Horror|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3MTQ5NjA0OV5BMl5BanBnXkFtZTgwMzg2OTYyNTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
208069,http://www.imdb.com/title/tt208069,Coo: Tooi Umi Kara Kita Coo (1993),6.9,Animation|Action|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDVjZTE1NjYtOWNjMS00OTY2LTgyMzItNjU2Njg3YzNmNDEwXkEyXkFqcGdeQXVyMzA3NDI5NTQ@._V1_UY268_CR3,0,182,268_AL_.jpg"
87376,http://www.imdb.com/title/tt87376,"Gwen, le livre de sable (1985)",6.8,Animation|Adventure|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWNmMjQxM2UtM2VhNC00NjJhLTg4MGQtMTliMzQ1ZGFjNjYxL2ltYWdlXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_UY268_CR10,0,182,268_AL_.jpg"
1705126,http://www.imdb.com/title/tt1705126,Nesting (2012),5.8,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzNTMyNzc4N15BMl5BanBnXkFtZTcwNjM2ODU2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
3379456,http://www.imdb.com/title/tt3379456,Redeemer (2014),5.4,Action|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA5Mjk1MjcxNjZeQTJeQWpwZ15BbWU4MDM3NzczOTUx._V1_UX182_CR0,0,182,268_AL_.jpg"
3,http://www.imdb.com/title/tt3,Pauvre Pierrot (1892),6.6,Animation|Comedy|Short,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGRkODFmNjYtYjU2Yy00YTI1LWFlYzgtNGE0YTdmNjI0ZDk0XkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_UX182_CR0,0,182,268_AL_.jpg"
516,http://www.imdb.com/title/tt516,The Electric Hotel (1908),6.6,Animation|Short|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjhlYWQ5MmUtM2YwOC00ODBhLWJlMDQtZGEwNWNkNTFmZjE3XkEyXkFqcGdeQXVyMDM0MzU2NA@@._V1_UY268_CR87,0,182,268_AL_.jpg"
279692,http://www.imdb.com/title/tt279692,Birth of a Flower (1910),6.8,Short|Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NjM4Mzg0M15BMl5BanBnXkFtZTcwNDM3OTQ1MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
682,http://www.imdb.com/title/tt682,Fantasmagorie (1908),6.9,Animation|Short|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjY5NDIwYTYtOGY4ZC00N2M2LWIxYjAtYWRlMjgwNjMxMzBjXkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_UY268_CR86,0,182,268_AL_.jpg"
