imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
60580,http://www.imdb.com/title/tt60580,The Terror Beneath the Sea (1966),5,Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MTkzOTEwN15BMl5BanBnXkFtZTcwMjA5NjMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
105632,http://www.imdb.com/title/tt105632,Trancers III (1992),5.6,Action|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTI0Njk5NDQxMl5BMl5BanBnXkFtZTcwNzE0NTYzNQ@@._V1_UY268_CR10,0,182,268_AL_.jpg"
2234419,http://www.imdb.com/title/tt2234419,16 Acres (2012),6.7,Documentary|History|News,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4NTMyMDAyN15BMl5BanBnXkFtZTcwNzQyNDA2OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1697996,http://www.imdb.com/title/tt1697996,Shenandoah (2012),6.9,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTU2MWZhMWMtMWI4My00MjNmLThkYzctZTRhNGVjMGYzYmJjXkEyXkFqcGdeQXVyNTAwNTYwNjM@._V1_UX182_CR0,0,182,268_AL_.jpg"
2234003,http://www.imdb.com/title/tt2234003,Calvary (2014),7.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MjQ1MjE2M15BMl5BanBnXkFtZTgwNTMzNjE4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
1753846,http://www.imdb.com/title/tt1753846,The Iran Job (2012),7.1,Documentary|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1ODA3OTcyN15BMl5BanBnXkFtZTcwNzExNjg3Nw@@._V1_UY268_CR5,0,182,268_AL_.jpg"
2388715,http://www.imdb.com/title/tt2388715,Oculus (2013),6.5,Horror|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzE1NzM4MjEyNV5BMl5BanBnXkFtZTgwMjYzMjMzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
44981,http://www.imdb.com/title/tt44981,O. Henry's Full House (1952),7.3,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWMxM2UyZjYtZTU0OS00Njc2LTkzZTYtZWQ0MTZjYTljODRlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
43286,http://www.imdb.com/title/tt43286,Angels in the Outfield (1951),7.1,Comedy|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BODcwOTY3MzMxMl5BMl5BanBnXkFtZTcwMjE0MjMzMQ@@._V1_UY268_CR80,0,182,268_AL_.jpg"
167431,http://www.imdb.com/title/tt167431,"Sweet Jesus, Preacherman (1973)",5,Action|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTkzYTEzMDUtZTVjOC00Mjg1LTlhNTgtMjAzNDYxNjI2ODRmXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
51020,http://www.imdb.com/title/tt51020,The Cosmic Monster (1958),5,Drama|Sci-Fi|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzNTQwNDk0Ml5BMl5BanBnXkFtZTcwNjIwMjUxMQ@@._V1._CR5,44,244,396_UX182_CR0,0,182,268_AL_.jpg"
2528814,http://www.imdb.com/title/tt2528814,God's Not Dead (2014),4.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNDQ3MzYyOV5BMl5BanBnXkFtZTgwNDE0ODM3MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
1545986,http://www.imdb.com/title/tt1545986,Dinoshark (2010),3.2,Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzAzMjE5NDk5NF5BMl5BanBnXkFtZTcwOTg3NDM1NA@@._V1_UY268_CR3,0,182,268_AL_.jpg"
21223,http://www.imdb.com/title/tt21223,Our Blushing Brides (1930),5.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDhjZmQ0ODAtZjk1YS00NzQ1LTgyOWYtNTY2N2U1OTdmMjk3XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1179031,http://www.imdb.com/title/tt1179031,Cold in July (2014),6.8,Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NTU4MTY2Nl5BMl5BanBnXkFtZTgwNDM5MjQ2MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
44013,http://www.imdb.com/title/tt44013,The Second Woman (1950),6.4,Drama|Film-Noir|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyNjEyMjQ0Ml5BMl5BanBnXkFtZTcwMTU1ODQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
71610,http://www.imdb.com/title/tt71610,Hit Lady (1974),5.8,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA4NDU1Mzg1MTZeQTJeQWpwZ15BbWU3MDkzNDIzMjE@._V1_UY268_CR3,0,182,268_AL_.jpg"
27272,http://www.imdb.com/title/tt27272,All American Chump (1936),6.1,Comedy,
109098,http://www.imdb.com/title/tt109098,American Cyborg: Steel Warrior (1993),3.6,Action|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4ODgyNzUyMV5BMl5BanBnXkFtZTcwMDQ4NzMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
22639,http://www.imdb.com/title/tt22639,Ars̬ne Lupin (1932),7,Crime|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTllNjczYzgtYWE2OS00NDc1LWEzNGMtN2I5NjJmYmI5MTNiXkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_UY268_CR3,0,182,268_AL_.jpg"
55781,http://www.imdb.com/title/tt55781,Beauty and the Beast (1962),4.6,Family|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2MzcxMzYtZjgzYi00ZDVkLTgyMGYtYjYzYjkyZjYyNjNmXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1410295,http://www.imdb.com/title/tt1410295,Beauty and the Beast (2009),3.2,Drama|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2MDQ0ODA2Ml5BMl5BanBnXkFtZTcwODU1MDY5NA@@._V1_UY268_CR9,0,182,268_AL_.jpg"
2316801,http://www.imdb.com/title/tt2316801,La belle et la b̻te (2014),6.4,Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI3NjM2NTkwM15BMl5BanBnXkFtZTgwMjk5OTA0MzE@._V1_UY268_CR0,0,182,268_AL_.jpg"
431077,http://www.imdb.com/title/tt431077,G@me (2003),6.6,Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGNkYjI0MDctYTcwMC00Y2QwLWJjYzUtZmVjNTJiZWU3ZTQwXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR4,0,182,268_AL_.jpg"
1848824,http://www.imdb.com/title/tt1848824,Claustrofobia (2011),5.6,Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MzgzOTY2Ml5BMl5BanBnXkFtZTcwMzQ3ODcxNQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
2404738,http://www.imdb.com/title/tt2404738,Witching and Bitching (2013),6.4,Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDMzMTY2NzgzOF5BMl5BanBnXkFtZTgwOTk4NjU4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
71780,http://www.imdb.com/title/tt71780,Lovin' Molly (1974),5.9,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4ODQyMTUyOF5BMl5BanBnXkFtZTcwMzc2NTYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
76175,http://www.imdb.com/title/tt76175,March or Die (1977),6.4,Drama|War|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzFkZDY3YjUtMGFhOS00YTYyLThiOTktN2NhZGRkYTk5ZDI0XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
78007,http://www.imdb.com/title/tt78007,The Norseman (1978),3.7,Adventure|Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NDgyNTg5Ml5BMl5BanBnXkFtZTcwODgwOTc2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
906777,http://www.imdb.com/title/tt906777,La se̱al (2007),6,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjY4MDA3NTAtYjQ4OS00NTg2LWIzYWEtZWM0MjhiODc5Y2YyXkEyXkFqcGdeQXVyNjYyMTg5MDU@._V1_UY268_CR3,0,182,268_AL_.jpg"
2357291,http://www.imdb.com/title/tt2357291,Rio 2 (2014),6.4,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzMDczMDYzNl5BMl5BanBnXkFtZTgwMzk2MDIwMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
104878,http://www.imdb.com/title/tt104878,Piilopirtti (1978),5.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmQ3NTMxZGItNzkzNy00ZDllLWJhZmYtM2FmY2EyYzc0NGI4XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR2,0,182,268_AL_.jpg"
2246565,http://www.imdb.com/title/tt2246565,An Honest Liar (2014),7.5,Documentary|Biography|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjAyMzEzMjAwNV5BMl5BanBnXkFtZTgwNjg4NjIzMjE@._V1_UY268_CR10,0,182,268_AL_.jpg"
1327702,http://www.imdb.com/title/tt1327702,Ein Schnitzel f�_r drei (2009),6.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjhiMDYzMjgtYzQ2Yi00OTA5LThjZWEtNTlmYjFiYzBiYzRjXkEyXkFqcGdeQXVyNjE4MjY2MDg@._V1_UY268_CR2,0,182,268_AL_.jpg"
2425852,http://www.imdb.com/title/tt2425852,Skumtimmen (2013),5.7,Drama|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWIzODA5MmItMmY4ZC00YWFiLTg0ZWYtZjBjMjI5YmFmYzY4XkEyXkFqcGdeQXVyMTQzMjU1NjE@._V1_UY268_CR2,0,182,268_AL_.jpg"
2101569,http://www.imdb.com/title/tt2101569,In Your Eyes (2014),7.1,Romance|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEzMjc0NDcxMjVeQTJeQWpwZ15BbWU4MDMzODY0NjEx._V1_UX182_CR0,0,182,268_AL_.jpg"
2458776,http://www.imdb.com/title/tt2458776,Bears (2014),7.4,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NTg1NzgyNl5BMl5BanBnXkFtZTgwMTM3MDYwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
965375,http://www.imdb.com/title/tt965375,Breaking Point (2009),5,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MjEyMTY4M15BMl5BanBnXkFtZTcwNzUwMzAwMw@@._V1_UY268_CR5,0,182,268_AL_.jpg"
42282,http://www.imdb.com/title/tt42282,Breakthrough (1950),6.8,War|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzE0MzE0NTE2M15BMl5BanBnXkFtZTcwMTYwMTAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
54701,http://www.imdb.com/title/tt54701,Bridge to the Sun (1961),7.3,Drama|Romance|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NDM0NjAwN15BMl5BanBnXkFtZTgwODg4Nzk1MDE@._V1_UY268_CR3,0,182,268_AL_.jpg"
2258345,http://www.imdb.com/title/tt2258345,Fading Gigolo (2013),6.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMjU3NjY0Nl5BMl5BanBnXkFtZTgwMTQ1NDM5MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
2209764,http://www.imdb.com/title/tt2209764,Transcendence (2014),6.3,Drama|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MjQ3ODAyOV5BMl5BanBnXkFtZTgwNjI1NDQ0MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
64881,http://www.imdb.com/title/tt64881,The Reckoning (1970),7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxMzQ5MDA2NV5BMl5BanBnXkFtZTcwMzkxMzExNQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
65974,http://www.imdb.com/title/tt65974,Leo the Last (1970),6.3,Drama|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0NDYwMTMzNl5BMl5BanBnXkFtZTcwNzY0NDQzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1870419,http://www.imdb.com/title/tt1870419,Hatchet III (2013),5.7,Action|Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzk3NzUwOTYyN15BMl5BanBnXkFtZTcwMzgxMDY1OQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
1296899,http://www.imdb.com/title/tt1296899,Wake Wood (2009),5.5,Drama|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwODg5NDA4NF5BMl5BanBnXkFtZTcwMTM4NzQ5NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1929263,http://www.imdb.com/title/tt1929263,Heaven Is for Real (2014),5.8,Biography|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjc3MzYzMTUzNF5BMl5BanBnXkFtZTgwNTYzNzI2MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
61988,http://www.imdb.com/title/tt61988,Mondo Hollywood (1967),6.2,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5OTI2MjE4NF5BMl5BanBnXkFtZTgwMjgwODk1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
20713,http://www.imdb.com/title/tt20713,Bright Lights (1930),6.9,Drama|Musical|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDhhNDM5YTAtZGI2YS00NTk2LWJhYjEtZGM1OGE0YmM4OTY0XkEyXkFqcGdeQXVyMTcyODY2NDQ@._V1_UY268_CR79,0,182,268_AL_.jpg"
67377,http://www.imdb.com/title/tt67377,Made for Each Other (1971),7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0NDE4MTM0M15BMl5BanBnXkFtZTcwODUzOTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
3203890,http://www.imdb.com/title/tt3203890,Pulling Strings (2013),6,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4NjAxMTYyMF5BMl5BanBnXkFtZTgwOTY4MDEzMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
163563,http://www.imdb.com/title/tt163563,Bullet Ballet (1998),7.1,Crime|Drama|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5ODE2MTU0MV5BMl5BanBnXkFtZTcwOTAyNzkyMQ@@._V1_UY268_CR43,0,182,268_AL_.jpg"
2203939,http://www.imdb.com/title/tt2203939,The Other Woman (2014),6,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODE4ODY1OF5BMl5BanBnXkFtZTgwMDA5NjkzMTE@._V1_UY268_CR0,0,182,268_AL_.jpg"
2828996,http://www.imdb.com/title/tt2828996,A Haunted House 2 (2014),4.7,Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4Njc2MTY4OF5BMl5BanBnXkFtZTgwNTQyNTg1MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
266041,http://www.imdb.com/title/tt266041,What Matters Most (2001),6.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MjQzNTE1MV5BMl5BanBnXkFtZTcwMzc2ODMxMw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
279967,http://www.imdb.com/title/tt279967,Mulan II (2004),5.7,Animation|Action|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMzIyNzA3M15BMl5BanBnXkFtZTcwOTQ0MDcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
48239,http://www.imdb.com/title/tt48239,Jupiter's Darling (1955),5.9,Adventure|Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2Y2NDM2NmMtYTFlMy00ZDQ0LTgxMWQtZThjODBkMDA5MGMyXkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_UX182_CR0,0,182,268_AL_.jpg"
195290,http://www.imdb.com/title/tt195290,Song hua jiang shang (1947),7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4ODU5OTI5NF5BMl5BanBnXkFtZTcwMzk1MDE0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
2637720,http://www.imdb.com/title/tt2637720,Ghost Adventures (2004),8,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNzUyNjg5MV5BMl5BanBnXkFtZTgwMzA2MDk4MDE@._V1_UY268_CR43,0,182,268_AL_.jpg"
1121958,http://www.imdb.com/title/tt1121958,Out of the Blue (2003),7.7,Documentary|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2MzIwNjI2Nl5BMl5BanBnXkFtZTgwMDkxOTUzMjE@._V1_UY268_CR9,0,182,268_AL_.jpg"
2392326,http://www.imdb.com/title/tt2392326,Le Week-End (2013),6.3,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NzAxNTExMF5BMl5BanBnXkFtZTgwMDM0NjYwMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
1194661,http://www.imdb.com/title/tt1194661,Ikigami (2008),7.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWUyMjI3MmUtOTkzNC00Y2JkLThiZjUtYzk1Y2IwNmJkYTBmXkEyXkFqcGdeQXVyMjMxMDM2NjY@._V1_UY268_CR2,0,182,268_AL_.jpg"
3261740,http://www.imdb.com/title/tt3261740,O Defteros Andras (2013),6.1,Short|Drama,
2359712,http://www.imdb.com/title/tt2359712,Family Tree (2012),6.8,Short|Drama,
48124,http://www.imdb.com/title/tt48124,The Glass Slipper (1955),6.5,Musical|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjc2MTA0MDI1OV5BMl5BanBnXkFtZTgwMzE2MjkyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
3142224,http://www.imdb.com/title/tt3142224,Por las plumas (2013),6.4,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmNiNThlMWItOWU1MS00YjhkLWEzNWQtYzBmNjhmODY4MzVmXkEyXkFqcGdeQXVyMTYwMzUwMzk@._V1_UX182_CR0,0,182,268_AL_.jpg"
1686821,http://www.imdb.com/title/tt1686821,Vampire Academy (2014),5.6,Action|Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyOTI0MzUyM15BMl5BanBnXkFtZTgwMzI2MzU0MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
235333,http://www.imdb.com/title/tt235333,Dead in the Water (2002),4.8,Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MTQ4Njk0M15BMl5BanBnXkFtZTcwMjk3MzIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
1686042,http://www.imdb.com/title/tt1686042,Girl on a Bicycle (2013),6.2,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3MTk0ODA1Nl5BMl5BanBnXkFtZTgwNzg1NDAxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
66564,http://www.imdb.com/title/tt66564,Which Way to the Front? (1970),4.1,Comedy|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDc5MzMyNTkyOF5BMl5BanBnXkFtZTcwNjQ3NjYxNA@@._V1_UY268_CR3,0,182,268_AL_.jpg"
65979,http://www.imdb.com/title/tt65979,The Liberation of L.B. Jones (1970),7,Crime|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzM3YzZhMmUtYmVhMi00NjlhLTkxZWEtMjRiMDUxYmI5NTk4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
3188560,http://www.imdb.com/title/tt3188560,Robocroc (2013),3,Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMDcyMTQyNF5BMl5BanBnXkFtZTgwMjIzNzUxMTE@._V1_UY268_CR1,0,182,268_AL_.jpg"
1430612,http://www.imdb.com/title/tt1430612,Brick Mansions (2014),5.7,Action|Crime|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTI0ODQ2MzY5NF5BMl5BanBnXkFtZTgwNTcxNzQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
804463,http://www.imdb.com/title/tt804463,Devil's Knot (2013),6.1,Biography|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2NzE3NTU1NF5BMl5BanBnXkFtZTgwNDAyMTkzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
26139,http://www.imdb.com/title/tt26139,Bright Lights (1935),6.3,Comedy|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGM4YmVkZDMtYjhlMS00MWQ4LTlhN2QtNjZkMGUxYjUxNzA2XkEyXkFqcGdeQXVyMTcyODY2NDQ@._V1_UY268_CR80,0,182,268_AL_.jpg"
45578,http://www.imdb.com/title/tt45578,Bright Road (1953),6.5,Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyNzkxMzE3OF5BMl5BanBnXkFtZTgwNjc1Nzk1MDE@._V1_UY268_CR3,0,182,268_AL_.jpg"
28665,http://www.imdb.com/title/tt28665,Broadway Melody of 1938 (1937),6.8,Musical|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1ODI3MDE3Ml5BMl5BanBnXkFtZTcwNDY1MDQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
36673,http://www.imdb.com/title/tt36673,Broadway Rhythm (1944),6,Family|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NjMzNjA0OF5BMl5BanBnXkFtZTcwMDM0MDAyMw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
31121,http://www.imdb.com/title/tt31121,Broadway Serenade (1939),5.8,Drama|Music|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwMTcyNTg2NzJeQTJeQWpwZ15BbWU4MDUzMDc5NTAx._V1_UY268_CR3,0,182,268_AL_.jpg"
87263,http://www.imdb.com/title/tt87263,Firstborn (1984),6.2,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MzE3NjIzMl5BMl5BanBnXkFtZTcwNTUxMTYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
113939,http://www.imdb.com/title/tt113939,The Nature of the Beast (1995),6.5,Crime|Horror|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwODYyNTEwOF5BMl5BanBnXkFtZTcwMDk2MDQ5MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
73357,http://www.imdb.com/title/tt73357,The Master Gunfighter (1975),4.7,Drama|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjU1ODU1OTc3OV5BMl5BanBnXkFtZTcwNTIxNzEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1783232,http://www.imdb.com/title/tt1783232,Fetih 1453 (2012),7.3,Action|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MDk3MDkwMF5BMl5BanBnXkFtZTcwMjMxODYyNw@@._V1_UY268_CR2,0,182,268_AL_.jpg"
2178256,http://www.imdb.com/title/tt2178256,The Rocket (2013),7.3,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4OTU3OTM1N15BMl5BanBnXkFtZTgwNzU3NDE5MDE@._V1_UY268_CR1,0,182,268_AL_.jpg"
