imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
39169,http://www.imdb.com/title/tt39169,The Bachelor and the Bobby-Soxer (1947),7.3,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGMyNDVkZmMtYmFlYi00NmQ0LWI3MjEtNWU1OTA3ZjM1MjZhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
69822,http://www.imdb.com/title/tt69822,Breezy (1973),7,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWUyNDA2ZDQtMzljOS00ZGNjLTljMWMtN2I1ODNmZjQxN2M3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
311072,http://www.imdb.com/title/tt311072,En la ciudad sin l�_mites (2002),7.3,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NjA0NzQ0Ml5BMl5BanBnXkFtZTcwOTkwNTAzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
99292,http://www.imdb.com/title/tt99292,The Comfort of Strangers (1990),6.4,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTcxNjc0NDUtOWYwMi00Y2Y0LTg2YWMtOTMyZDhiZjM3Y2IzL2ltYWdlXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UX182_CR0,0,182,268_AL_.jpg"
219636,http://www.imdb.com/title/tt219636,Dancing in September (2000),6.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0Nzg5MTE2MV5BMl5BanBnXkFtZTcwMzY4MzYxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
35799,http://www.imdb.com/title/tt35799,Destination Tokyo (1943),7.2,Adventure|History|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDJiYzY1ZWYtYzJhYi00YjQzLThkZjktNjUzMTIyOTE5MjY3XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
112895,http://www.imdb.com/title/tt112895,Dr. Jekyll and Ms. Hyde (1995),4.4,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BODY1MTMzMDM5Nl5BMl5BanBnXkFtZTcwNzc1OTUyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
109665,http://www.imdb.com/title/tt109665,Dream Lover (1993),6.2,Drama|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyNjg4Nzc2Ml5BMl5BanBnXkFtZTcwNjgxNDUyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
299873,http://www.imdb.com/title/tt299873,Fausto 5.0 (2001),6.3,Drama|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzEwMTQ3NTcxNl5BMl5BanBnXkFtZTcwMzQ0OTUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
97373,http://www.imdb.com/title/tt97373,For Queen & Country (1988),5.7,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3NDQ5NzkyNl5BMl5BanBnXkFtZTcwMDcxNDUyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
99623,http://www.imdb.com/title/tt99623,Funny About Love (1990),4.9,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NTI3MzA5Ml5BMl5BanBnXkFtZTcwMTMzMzYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
76111,http://www.imdb.com/title/tt76111,The Greatest (1977),5.9,Biography|Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BODYzNjc0NjQzMV5BMl5BanBnXkFtZTcwNjY1OTcxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
107045,http://www.imdb.com/title/tt107045,Grief (1993),5.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNzcyMzMxMl5BMl5BanBnXkFtZTcwNjE3OTYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
260695,http://www.imdb.com/title/tt260695,Hometown Legend (2002),5.7,Drama|Family|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1ODgwODU3Nl5BMl5BanBnXkFtZTcwMDI1NzcxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
97530,http://www.imdb.com/title/tt97530,How I Got Into College (1989),5.8,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwOTc3NDg2MF5BMl5BanBnXkFtZTcwMDEzOTUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
104812,http://www.imdb.com/title/tt104812,Map of the Human Heart (1992),7.2,Adventure|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNDMwNzEyM15BMl5BanBnXkFtZTcwMzI5OTUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
40613,http://www.imdb.com/title/tt40613,Mr. Blandings Builds His Dream House (1948),7.3,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWM0ZjU1YTgtOTQ5Zi00MWY5LTk4ZjEtOTE4YWU1Y2RmZjU5L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
29284,http://www.imdb.com/title/tt29284,My Favorite Wife (1940),7.4,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjNmYzI2MTgtODg1YS00YTI0LTlhNjYtYTIyOTFiZTkyMzFiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UY268_CR4,0,182,268_AL_.jpg"
93744,http://www.imdb.com/title/tt93744,The New Adventures of Pippi Longstocking (1988),5.9,Family|Adventure|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNzk0MDI1NV5BMl5BanBnXkFtZTcwMDAyNTAzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
38776,http://www.imdb.com/title/tt38776,Night and Day (1946),6.2,Biography|Drama|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzI3MTY5NzUtMjJiYS00MDNlLThjZGYtNmVkYzU5NTA1N2U4L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
52002,http://www.imdb.com/title/tt52002,No Name on the Bullet (1959),7.3,Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwMDcyODc3OV5BMl5BanBnXkFtZTcwMDEzMTUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
28108,http://www.imdb.com/title/tt28108,The Plainsman (1936),6.9,Biography|History|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMjYwMzA1N15BMl5BanBnXkFtZTgwOTQ4OTg2MjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
111216,http://www.imdb.com/title/tt111216,Slaughter of the Innocents (1993),5.3,Crime|Horror|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA0ODY2NTUzOTBeQTJeQWpwZ15BbWU3MDU4Mzk1MjE@._V1_UY268_CR2,0,182,268_AL_.jpg"
40806,http://www.imdb.com/title/tt40806,The Snake Pit (1948),7.7,Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BODA2Mjk5ZDQtNzQ0YS00YWI2LThkNmUtZTdmYTA4ZGU4MTgzXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
35369,http://www.imdb.com/title/tt35369,The Spoilers (1942),6.8,Drama|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MzAwMjgxOF5BMl5BanBnXkFtZTcwOTgyMTUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
103007,http://www.imdb.com/title/tt103007,The Super (1991),5.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWM2NDNkYmYtODc4OS00NGQ0LWI2MWItMmE0NTNjYjc4YjJjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
92042,http://www.imdb.com/title/tt92042,Tai-Pan (1986),5.5,Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4Mjc5NDczNF5BMl5BanBnXkFtZTcwNzgyOTUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
86494,http://www.imdb.com/title/tt86494,Two of a Kind (1983),4.6,Comedy|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjAxMTc5ODU5OV5BMl5BanBnXkFtZTcwNDE0OTUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
293191,http://www.imdb.com/title/tt293191,Guerreros (2002),6.5,Adventure|War|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MTg0ODU1OF5BMl5BanBnXkFtZTcwMTcyOTI0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
57091,http://www.imdb.com/title/tt57091,The Leopard (1963),8.1,Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTE0ZGQwNTctNjMzYy00ODg2LWE0OTAtMjBlOTU4NWRmZGEyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
64381,http://www.imdb.com/title/tt64381,"Goodbye, Columbus (1969)",6.5,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2ODUyNzUzOF5BMl5BanBnXkFtZTcwMjcyNzUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
62153,http://www.imdb.com/title/tt62153,The President's Analyst (1967),7.1,Comedy|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1NjQ5MzI4M15BMl5BanBnXkFtZTcwNzYzMzU3Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
72848,http://www.imdb.com/title/tt72848,The Day of the Locust (1975),7.1,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BODYxNWNkYzgtY2Q0NC00ZjU3LTkzOWYtYzljYWQ0OTJiMDhhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
68424,http://www.imdb.com/title/tt68424,The Creeping Flesh (1973),6.3,Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MDc2MTEyMF5BMl5BanBnXkFtZTcwMjg5NzUyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
88315,http://www.imdb.com/title/tt88315,Swann in Love (1984),6.6,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzODg0MjM2Nl5BMl5BanBnXkFtZTcwOTMwMDYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
243609,http://www.imdb.com/title/tt243609,To End All Wars (2001),7.1,Action|Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyMDMxMTExOV5BMl5BanBnXkFtZTcwNzEwMjYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
44926,http://www.imdb.com/title/tt44926,Moulin Rouge (1952),7.2,Biography|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjYwNjllODAtZTFmYi00YmJjLWJmM2UtNjk1MjQ4MzBhYjViL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
92637,http://www.imdb.com/title/tt92637,The Belly of an Architect (1987),7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzg3YmU1OTMtMGE0Yi00YjgwLWI3M2MtMTg2YjkxZGUwNzVkXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
280990,http://www.imdb.com/title/tt280990,Nid de gu��pes (2002),6.8,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMjc5MzU4OV5BMl5BanBnXkFtZTcwNjAxMDYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
41604,http://www.imdb.com/title/tt41604,Love Happy (1949),5.8,Comedy|Crime|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTAxYWU2ZDUtMDRmMy00NTVmLTg2M2ItYWEzYmU2NGIxYzIzXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
51724,http://www.imdb.com/title/tt51724,High School Confidential! (1958),6.4,Drama|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxODE3Mjc3OV5BMl5BanBnXkFtZTcwNDYxMDYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
81291,http://www.imdb.com/title/tt81291,Out of the Blue (1980),7.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MjAwMzI5MV5BMl5BanBnXkFtZTcwMTI0MTcyMQ@@._V1_UY268_CR12,0,182,268_AL_.jpg"
115976,http://www.imdb.com/title/tt115976,Crimetime (1996),3.5,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxODIzODAzMl5BMl5BanBnXkFtZTcwNjkzNDUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
55572,http://www.imdb.com/title/tt55572,A Woman Is a Woman (1961),7.6,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2MDEyMjQwMF5BMl5BanBnXkFtZTcwMTAyODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
56215,http://www.imdb.com/title/tt56215,Mamma Roma (1962),7.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2RmZjg1OWYtNGMxZS00Nzc3LTljNTctNTM2NTdkMDg5NGY1XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
50330,http://www.imdb.com/title/tt50330,The Lower Depths (1957),7.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWU1YmQzNjEtZWE4OS00ODE4LWE1MjAtMmUwZGFkZTkwMGQyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDQ2MzQ5Mw@@._V1_UY268_CR5,0,182,268_AL_.jpg"
107999,http://www.imdb.com/title/tt107999,Ruby Cairo (1992),5,Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MjcyMDk0OF5BMl5BanBnXkFtZTcwNzU4MTU1MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
87795,http://www.imdb.com/title/tt87795,Night Patrol (1984),4.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BODQ3NTg3MTE2N15BMl5BanBnXkFtZTcwMTA2ODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
90729,http://www.imdb.com/title/tt90729,Biggles: Adventures in Time (1986),5.8,Adventure|Family|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MjE3Mjg0MF5BMl5BanBnXkFtZTcwNDk0MDg0MQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
42447,http://www.imdb.com/title/tt42447,Fancy Pants (1950),6.7,Comedy|Musical|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NDk1NTAxOF5BMl5BanBnXkFtZTcwODcxODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
54483,http://www.imdb.com/title/tt54483,The World of Suzie Wong (1960),7.1,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MDY1NzY2OV5BMl5BanBnXkFtZTcwMDYxODUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
328031,http://www.imdb.com/title/tt328031,King of the Ants (2003),6.3,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5NTI5MTU1NV5BMl5BanBnXkFtZTgwMTg0ODM5MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
118025,http://www.imdb.com/title/tt118025,Uncle Sam (1996),4.2,Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGYzMzZhZmItNWE1Ny00ZDA5LWI5NTYtMTkyMGVjNWJjOTg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
57171,http://www.imdb.com/title/tt57171,Ieri oggi domani (1963),7.3,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NDc4MTgxNF5BMl5BanBnXkFtZTcwMjcxODgyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
101428,http://www.imdb.com/title/tt101428,La belle noiseuse (1991),7.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MDM3NDM4Ml5BMl5BanBnXkFtZTcwODkzODUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
83611,http://www.imdb.com/title/tt83611,La balance (1982),6.6,Crime|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxNTE2Nzc3MDJeQTJeQWpwZ15BbWU3MDA2MDM2MjE@._V1_UY268_CR4,0,182,268_AL_.jpg"
42530,http://www.imdb.com/title/tt42530,Deadly Is the Female (1950),7.7,Crime|Drama|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGRlOWYyZjItMzMwZS00ZTA5LTliYWUtZWQxZTllOTQ1Y2VlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
41859,http://www.imdb.com/title/tt41859,The Set-Up (1949),7.8,Crime|Film-Noir|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNjU3NzE1Nl5BMl5BanBnXkFtZTgwMjQ0MDgyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
346091,http://www.imdb.com/title/tt346091,Unprecedented: The 2000 Presidential Election (2002),7.8,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxNjQ5MjQzNl5BMl5BanBnXkFtZTcwMDkyODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
64840,http://www.imdb.com/title/tt64840,The Prime of Miss Jean Brodie (1969),7.7,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDZhNjY0MjctMmExYi00NTQ2LWIzODctMTc3MDdhYzdmZjcxXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UY268_CR4,0,182,268_AL_.jpg"
173772,http://www.imdb.com/title/tt173772,My Voyage to Italy (2001),8.3,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0NDg3NjY5OF5BMl5BanBnXkFtZTcwODE0MTk2NQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
79639,http://www.imdb.com/title/tt79639,The North Avenue Irregulars (1979),6.7,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzNjQ5NDY0NF5BMl5BanBnXkFtZTcwODgwMzYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
66016,http://www.imdb.com/title/tt66016,Lovers and Other Strangers (1970),6.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzOTc5MDcyOF5BMl5BanBnXkFtZTcwODAzODUyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
67314,http://www.imdb.com/title/tt67314,Kotch (1971),6.7,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NTI4OTYzMF5BMl5BanBnXkFtZTcwNzIzODUyMQ@@._V1._CR20,66,318,401_UY268_CR15,0,182,268_AL_.jpg"
54944,http://www.imdb.com/title/tt54944,Greyfriars Bobby: The True Story of a Dog (1961),7.4,Family|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0MzE5MzIxNF5BMl5BanBnXkFtZTcwMTgwMzYyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
100613,http://www.imdb.com/title/tt100613,Side Out (1990),5.4,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzNDExNjY1Nl5BMl5BanBnXkFtZTcwNjg5NzUyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
57579,http://www.imdb.com/title/tt57579,The Three Lives of Thomasina (1963),7.3,Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5NTk3MTk2NV5BMl5BanBnXkFtZTcwOTcwMzYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
74968,http://www.imdb.com/title/tt74968,"No Deposit, No Return (1976)",6.5,Family|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzMzY4ODU4OV5BMl5BanBnXkFtZTcwMDcwMzYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
63389,http://www.imdb.com/title/tt63389,"The One and Only, Genuine, Original Family Band (1968)",6.5,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMDk4NTcwOV5BMl5BanBnXkFtZTcwMDgwMzYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
118030,http://www.imdb.com/title/tt118030,Under the Lighthouse Dancing (1997),5.8,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0NzE3MDM3OF5BMl5BanBnXkFtZTcwOTE0OTUyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
35432,http://www.imdb.com/title/tt35432,This Gun for Hire (1942),7.5,Crime|Drama|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDJiZTZhYWMtNjkxYS00ZmUxLWJlN2MtNjcxMWFhNmY2N2JjXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
38360,http://www.imdb.com/title/tt38360,Black Angel (1946),7,Crime|Film-Noir|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWUyOWUyNWItZTc2MC00M2RhLTg3NmEtY2YwMjc2M2MyNGI1XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
40160,http://www.imdb.com/title/tt40160,The Big Clock (1948),7.7,Crime|Drama|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjM0ODQ2N2ItNDRmMC00MjZkLWI1NmUtN2U5NTI4MGEzMmE5XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
41268,http://www.imdb.com/title/tt41268,Criss Cross (1949),7.6,Crime|Drama|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDQ0ZWVhMmYtYzI1Mi00OTcyLTljNWItM2ZhYjI2YjM5MmQ2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
79152,http://www.imdb.com/title/tt79152,The Fifth Musketeer (1979),5.3,Action|Adventure|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NDY5MzQzOF5BMl5BanBnXkFtZTcwMDk3ODUyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
82346,http://www.imdb.com/title/tt82346,Evilspeak (1981),5.6,Drama|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmQyNTg2NWEtZjk3Ni00OGRkLTk1N2EtMDMyZWYwODM4ZjIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
39017,http://www.imdb.com/title/tt39017,Terror by Night (1946),7,Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NzAzNzYwN15BMl5BanBnXkFtZTYwMTQyNzk4._V1_UY268_CR4,0,182,268_AL_.jpg"
